job-D:11,job-D:al,job-D:am,job-D:ax,job-D:bf,job-D:by,job-D:cv,job-D:de,job-D:dz,job-D:e2,job-D:f8,job-D:gj,job-D:gv,job-D:kd,job-D:ke,job-D:kl,job-D:kp,job-D:ks,job-D:kw,job-D:mm,job-D:nb,job-D:nn,job-D:ob,job-D:pe,job-D:po,job-D:pq,job-D:pz,job-D:qp,job-D:qw,job-D:rn,job-D:sa,job-D:vv,job-D:zz,area-D:a,area-D:b,area-D:c,area-D:d,income,aspect,subscriptions-D:0,subscriptions-D:1,subscriptions-D:2,subscriptions-D:3,subscriptions-D:4,subscriptions-D:5,dist_healthy,save_rate,dist_unhealthy,age,pop_dense,retail_dense,crime,product-D:a,product-D:b,product-D:c,product-D:d,product-D:e,product-D:f,product-D:g
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.539699527603382,-0.21671210356105272,0,0,1,0,0,0,-0.7034750998425342,-1.4364703703567259,-0.6562573579813924,1.1243767192787768,0.3364285166571509,-0.9297894072464197,-0.35402491833844235,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.28782365266711696,-0.5035639703322663,0,1,0,0,0,0,-0.9550578101247179,-0.5940111318516533,0.30324646771032504,1.1243767192787768,-0.1264403433998528,-0.98134770251776,0.2872188976241622,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.24416469161453458,1.674717392961637,0,1,0,0,0,0,0.19367833871091325,0.9189768883207222,0.11394774684504393,-0.7660128651937678,-0.22930009007918695,0.5138428603511128,0.10498670735654936,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7746533628152458,1.6836815137982375,0,0,1,0,0,0,-1.27309633067012,-0.8175207257407543,-0.5053387901437798,-1.3061241750430663,-1.1036079368535288,0.5138428603511128,-0.21372900616588664,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.416129418323218,1.0741212969094085,0,1,0,0,0,0,2.287036362002291,0.8845907969531682,-0.8540127227341259,-0.7660128651937678,0.9535869967331573,1.209879846514209,0.23003306385817512,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8407224079714649,-1.0145188580184905,1,0,0,0,0,0,-0.5610697921356378,-0.5768180861678763,-1.3952379315310812,0.31420975450482913,-0.07501047006018571,-0.2337524210833238,-0.8587852110462239,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.44237182708319195,-0.5483845745152683,0,0,1,0,0,0,-0.5610697921356378,-0.5080459034327683,0.764458815110615,1.1243767192787768,-0.589309203456858,-1.3938140646884836,-1.1401395131748817,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.17112550945074997,-1.0324470996916912,0,1,0,0,0,0,-0.5041076690528792,-0.6971694059543153,-0.8143315475699261,0.31420975450482913,-0.43501958343785524,-0.4399856021686852,-0.3326755403991404,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.8929493500563217,-0.6200975412080717,0,1,0,0,0,0,0.4405142054028671,0.7642394771667292,-0.6562573579813924,1.1243767192787768,-0.589309203456858,-1.2391391788744621,0.3268677423685804,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.15528922073024,1.047228934399607,1,0,0,0,0,0,0.5781726695195335,-0.16418498975722845,1.755837683147345,0.044154099580179906,0.8507272500538231,0.5911803032581233,-0.8709848555829678,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7832213438475201,-1.256550120606702,0,0,1,0,0,0,2.975328682585623,0.8673977512693912,0.3910654619261773,-0.22590155534446932,-1.3093274302121984,-0.3884273068973449,0.3505045536585218,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5139113361660362,-1.3999760539923087,0,1,0,0,0,0,2.287036362002291,0.9361699340044992,-1.266436740014498,-0.22590155534446932,-0.43501958343785524,0.1787139410873998,-0.7299264656268657,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0822500385664555,0.8051976718113958,0,0,1,0,0,0,3.2506456108189568,3.6698641977250417,0.6811933983726217,-1.5761798299677154,1.3650259834504954,1.8285793897702942,0.5235870105235767,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4299715213945805,-1.2117295164236996,1,0,0,0,0,0,-0.9882857152563271,-0.6455902689029843,0.3461801982158528,0.044154099580179906,0.07927914995881552,0.04981820290904889,0.1476854632351533,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.7822868430008425,0,1,0,0,0,0,2.168365272246544,1.3488030304151473,-0.42077235126925544,-0.22590155534446932,0.07927914995881552,0.3333888269014216,0.2978935865938132,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.27741753262765306,-1.2834424831165032,0,0,1,0,0,0,1.5750098234678087,3.3431963297332787,-1.0309517333023612,-0.7660128651937678,-1.8236261636088693,-0.4915438974400256,-0.990693867599768,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2496351555411597,1.4057937678636243,0,1,0,0,0,0,0.13671621562815464,0.19686896960208844,1.1820869209371117,-0.49595721026911854,0.4907181366761536,0.8489717796148258,2.4900172142899946,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.27204523964479643,-0.8890211663060845,0,1,0,0,0,0,0.4452610489930968,0.07651764981564949,0.42879510388558045,0.5842654094294784,-0.48644945677752377,-0.6977770785253874,3.4736135550649774,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.19203592047344636,-0.06432204933884533,0,0,1,0,0,0,-0.8458804075494307,-0.7659415886894233,0.7488465494722414,1.1243767192787768,0.696437630034822,-0.5946604879827067,3.026801573906729,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4354016900756265,1.656789151288436,0,1,0,0,0,0,-1.1306910229632237,-0.6971694059543153,0.7429919498578511,-0.7660128651937678,-0.17787021673951986,0.5654011556224532,0.7355558343495031,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.367832971838467,-0.9876264955086892,0,1,0,0,0,0,-0.26676548954138535,-0.47365981206521435,-0.8286427910717686,0.31420975450482913,-0.48644945677752377,-0.5688813403470365,-0.126806538841586,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6649253566064443,-1.0324470996916912,1,0,0,0,0,0,-1.1306910229632237,-0.8175207257407543,0.6011805369759569,0.31420975450482913,-0.07501047006018571,-0.18219412581198272,-0.9258832559983157,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.28588734271615884,-1.00555473718189,0,1,0,0,0,0,3.0750123979804505,2.827404959219969,-0.7499309518116344,0.31420975450482913,-0.7435988234758591,-0.6977770785253874,0.3436422536066032,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0801979772191186,1.2982243178244195,0,0,0,1,0,0,-1.1306910229632237,-0.5596250404840993,-1.4030440643502677,-3.46656941444026,-0.9493183168345275,2.0090334232199862,-1.0097558121884305,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.40611963990819283,-1.2655142414433023,0,1,0,0,0,0,0.13671621562815464,0.5579229289614054,0.1230549018007618,0.044154099580179906,-0.3835897100981882,-0.05329838763363182,-0.15730565018344592,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.030063391727178,-0.539420453678668,1,0,0,0,0,0,-1.27309633067012,-0.8175207257407543,-0.7850585494979754,0.5842654094294784,0.5421480100158207,0.04981820290904889,-0.9243583004312226,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.259644933956185,-1.408940174828909,0,0,0,1,0,0,-0.670247194710925,-0.12979889838967446,0.175746298330273,-1.5761798299677154,-2.54364439036421,-0.2337524210833238,0.5449363884628786,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0563636761853411,1.0024083302166051,0,1,0,0,0,0,1.043363341362062,0.3000272437047504,2.140289724492298,-0.49595721026911854,1.0050168700728244,1.0809841083358582,2.018043466274712,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2894214966918258,-0.20774798272445222,1,0,0,0,0,0,-1.27309633067012,-0.8175207257407543,0.109394169367185,0.8543210643541276,0.696437630034822,-0.2079732734476529,1.466009550987048,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.924265881118482,-1.0145188580184905,0,1,0,0,0,0,0.018045125872407707,-0.8003276800569773,-0.4461422829316128,0.31420975450482913,-0.640739076796525,-0.5946604879827067,2.917004773076034,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.1746017877282275,-1.2475859997701015,0,1,0,0,0,0,-1.1306910229632237,-0.8003276800569773,-0.8403519903005489,0.044154099580179906,-0.48644945677752377,-0.13063583054064234,-1.0875285461101731,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2630809169880834,-0.6111334203714713,0,1,0,0,0,0,0.7395653515873493,0.5235368375938514,0.9602626466585521,1.1243767192787768,-0.3321598367585211,-1.0329059977891004,-0.309038729109199,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.4497792453126637,1,0,0,0,0,0,-0.8221461895982815,-0.7659415886894233,0.3318689547140099,0.31420975450482913,0.696437630034822,0.2818305316300812,0.1507353743693394,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.26851108566912946,-0.709738749574076,1,0,0,0,0,0,-0.9550578101247179,-0.6112041775354303,0.6733872655534351,0.5842654094294784,0.1307090232984826,-0.3884273068973449,2.594476670635865,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.367832971838467,-1.2475859997701015,0,0,1,0,0,0,-0.24777811518046577,-0.16418498975722845,0.2837311356623581,-0.49595721026911854,-2.080775530307205,-0.6977770785253874,-0.11231946095420255,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.39561534892496036,-0.8083440787766806,0,1,0,0,0,0,-0.3711960485264427,-0.8175207257407543,-0.7056961991695759,0.8543210643541276,-0.28072996341885403,-0.646218783254047,0.34669216474078934,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3902430559421038,0.31217102579837225,0,0,0,1,0,0,0.29336205410574073,-1.316119050570287,0.47823394507376354,-0.22590155534446932,1.3650259834504954,0.48806371271544263,-0.8229487552195384,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.9430839355482623,-0.9517700121622875,0,1,0,0,0,0,-0.5610697921356378,0.3859924721236354,-1.3523042010255535,0.5842654094294784,-0.43501958343785524,-0.5688813403470365,-1.304834714420925,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.351956387872378,-0.37806627861986003,1,0,0,0,0,0,-0.04841068439081062,-0.26734326385989043,-0.24513436283755133,0.8543210643541276,0.4392882633364865,-0.3626481592616747,-0.3212383736459429,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8581968359622628,0.6528076175891887,0,1,0,0,0,0,-1.1306910229632237,-0.8175207257407543,-0.42727746195191124,-0.49595721026911854,1.4678857301298296,1.2614381417855496,-0.5614188754630897,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2581049656296655,-1.3551554498093066,0,1,0,0,0,0,-0.8458804075494307,-0.5596250404840993,0.04239152933583117,-0.22590155534446932,-0.07501047006018571,0.1787139410873998,-0.7085770876875638,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.436941658402146,1.7822868430008425,0,0,1,0,0,0,-0.1908159920977073,1.2800308476800393,-0.28481553800175113,-1.3061241750430663,-1.6693365435898682,0.10137649818038925,0.4092153429916019,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5814800544031957,0.31217102579837225,0,1,0,0,0,0,1.043363341362062,0.14528983255075748,2.475302924649067,0.31420975450482913,1.4164558567901624,0.5396220079867831,-0.022347082495715823,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0632759374947172,-0.6738822662276742,0,0,1,0,0,0,-1.073728899880465,-0.6455902689029843,-0.6107215832028022,1.1243767192787768,-0.9493183168345275,-1.4969306552311643,-0.37308686292710475,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.047893866096835304,-0.3332456744368581,0,1,0,0,0,0,-0.8696146255005801,-0.5424319948003223,0.7586042154962248,1.1243767192787768,0.18213889663814967,-0.9297894072464197,-0.21906635065071212,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2894214966918258,-0.4318510036394627,0,0,1,0,0,0,-0.6370192895793159,-0.5252389491165453,-0.9821634031824434,1.3944323742034261,-0.640739076796525,-1.6773846886808559,-0.5225325085022183,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4180254330285971,-0.3691021577832598,0,0,1,0,0,0,0.0702604053649363,0.9189768883207222,-1.015989978732253,1.3944323742034261,-0.43501958343785524,-1.5742680981381754,0.6783700005835157,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.2059761944885773,-0.6111334203714713,0,1,0,0,0,0,-1.27309633067012,-0.8175207257407543,1.0812577053559482,0.8543210643541276,0.07927914995881552,-0.5688813403470365,0.4145526874764274,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.1135086939304264,1.4685426137198272,0,0,1,0,0,0,-1.1306910229632237,-0.5596250404840993,-1.2052886995975343,-1.8462354848923648,-0.48644945677752377,1.184100698878539,-0.9258832559983157,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.43390201699468617,1.7105738763080385,0,1,0,0,0,0,-1.1306910229632237,-0.6455902689029843,1.3037324907027734,-0.7660128651937678,-0.5378793301171909,0.4365054174441023,2.3192221907755792,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2407287085826361,0.9486236051970022,1,0,0,0,0,0,2.4341885132994174,-0.026640624287012485,2.243720984346523,0.044154099580179906,0.8507272500538231,0.5396220079867831,3.3638167542342807,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.6524671752196434,-0.5304563328420674,0,0,0,1,0,0,0.957920156737924,2.053717903450004,-1.1363345263613838,1.3944323742034261,-1.566476796910534,-2.321863379572612,-1.2339242805511008,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03555143610641323,-0.7993799579400801,0,1,0,0,0,0,0.1272225284476949,1.3316099847313703,-0.9678521596806008,0.8543210643541276,-0.589309203456858,-0.9297894072464197,-0.6544411650557624,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.080750365485515,1.235475471968216,1,0,0,0,0,0,-0.05790437157127065,0.3687994264398584,-0.6705686014832348,-0.22590155534446932,0.747867503374489,0.8231926319791557,-0.5118578195325673,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8268803049001026,-1.3910119331557083,0,0,1,0,0,0,0.0702604053649363,0.9877490710558302,-0.4012570192212885,-0.7660128651937678,-1.3607573035518656,-0.0017400923622914646,0.4717385212424148,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4682581894643063,0.5721305300597848,0,1,0,0,0,0,-0.7604372229252928,-0.7831346343732003,1.3876484185090319,-0.22590155534446932,1.4164558567901624,0.9520883701575066,1.2227791380357151,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.183013722118544,-0.39599452029306104,0,0,0,1,0,0,-0.7604372229252928,0.0249385127643185,-0.7004921106234513,1.6644880291280753,-1.566476796910534,-2.6312131512006545,-0.987643956465582,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.909871389780723,1.2802960761512183,0,0,0,1,0,0,-0.9550578101247179,-0.11260585270589746,-1.1493447477266954,-2.9264581045909615,-0.5378793301171909,1.9832542755843159,-1.2918725921006347,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.06686796716857356,-1.193801274750499,0,1,0,0,0,0,0.5781726695195335,-1.0926094566811861,1.4930312115680546,0.044154099580179906,-0.8978884434948604,-0.3884273068973449,0.14616050766806027,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5780440713712972,-1.2655142414433023,0,0,1,0,0,0,-0.5610697921356378,0.5235368375938514,0.04889664001848676,-0.7660128651937678,-2.18363527698654,-0.6719979308897172,-0.6803654096963434,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1035567912135905,1.5850761845956325,0,0,0,1,0,0,-0.06265121516150035,0.4891507462262974,0.2193305399040661,-2.3863467947416632,-1.617906670250201,0.8747509272504961,-1.1203150908026727,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.30326359976318823,1.7643586013276416,0,1,0,0,0,0,-0.6370192895793159,-0.5768180861678763,-0.837099434959221,-0.7660128651937678,-0.589309203456858,0.3076096792657514,-0.7711002659383767,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2074179918713281,-0.028465565992443615,0,1,0,0,0,0,0.45950157976378686,0.5235368375938514,0.5933744041567698,0.8543210643541276,0.9021571233934902,-0.10485668290497217,0.07982494049951493,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.30326359976318823,-0.07328617017544584,0,0,1,0,0,0,0.2648809925643616,1.0393282081071613,-0.572991941243399,1.1243767192787768,0.6450077566951549,-0.6204396356183769,1.0557965034390322,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6962418876686046,-0.5752769370250697,0,1,0,0,0,0,-1.1306910229632237,-0.6799763602705383,0.19851418571956808,1.1243767192787768,-0.1264403433998528,-0.878231111975079,-0.2053417505468752,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4772225121210193,0.9575877260336032,0,1,0,0,0,0,-0.16233493055632783,-0.06102671565456648,0.48604007789295056,-1.036068520118417,1.1078766167521585,1.519229618142252,-0.3601247406068142,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9118252801842913,0.7783053093015946,0,1,0,0,0,0,-0.9550578101247179,-0.7143624516380923,0.5094584763505109,-0.22590155534446932,1.210736363431494,1.029425813064518,-0.5537940976276248,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.3641195706459068,0,1,0,0,0,0,3.269632985179876,2.380385771441767,-0.3297008017120757,-0.22590155534446932,-0.3835897100981882,0.12715564581605943,0.5174871882552048,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.9048551431767259,-0.7635234745936785,0,1,0,0,0,0,2.287036362002291,2.414771862809321,0.18420294221772546,0.8543210643541276,-0.17787021673951986,-0.646218783254047,0.8728018353878726,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.925707678501233,0.5810946508963853,0,1,0,0,0,0,-1.27309633067012,-0.8175207257407543,-1.0322527554388923,-0.22590155534446932,1.4164558567901624,1.029425813064518,-0.7062896543369244,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5065448575340321,1.0293006927264066,0,0,0,1,0,0,1.3234271131856246,2.208455314603997,-1.0452629768042037,-2.6564024496663126,0.5421480100158207,2.2926040472123588,-0.7909246883105856,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5312875932130656,0.3569916299813748,1,0,0,0,0,0,0.7395653515873493,0.7126603401153984,-0.4949306130515307,0.31420975450482913,0.8507272500538231,0.38494712217276195,-0.46763410808687045,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.13133916830008385,0.31217102579837225,0,0,1,0,0,0,-0.8696146255005801,-0.5596250404840993,-0.22301698651652208,0.044154099580179906,1.4164558567901624,0.48806371271544263,0.1248111297287583,0,1,0,0,0,0,0
